1967,0.078810402,0.766735126,,,13500,14243,-100
2001,0.052692084,-0.768185819,,,14000,14743,-100
2036,0.021152157,-0.90114077,,,14000,14743,100
2069,0.079845474,1.77858537,,,14000,14743,-100
2102,0.079656044,-0.005740307,,,14500,15243,-100
2135,0.009555315,-2.124264503,,,14500,15243,100
2170,0.026310172,0.47871019,,,14500,15243,-100
2199,0.067297359,1.413351289,,,15000,15743,-100
2231,0.079100021,0.368833163,,,15000,15743,100
2266,0.028591787,-1.443092381,,,15000,15743,-100
2301,0.076954245,1.381784505,,,15500,16243,-100
2334,0.03359298,-1.313977733,,,15500,16243,100
2364,0.050029358,0.547879266,,,15500,16243,-100
2403,0.066278999,0.416657466,,,16000,16743,-100
2432,0.065046801,-0.042489599,,,16000,16743,100
2467,0.05694537,-0.231469457,,,16000,16743,-100
2502,0.077816403,0.596315252,,,16500,17243,-100
2535,0.053234334,-0.744911179,,,16500,17243,100
2567,0.056516971,0.102582402,,,16500,17243,-100
2599,0.071154183,0.457412868,,,17000,17743,-100
2633,0.054401223,-0.492734132,,,17000,17743,100
2666,0.02342117,-0.938789461,,,17000,17743,-100
2702,0.049167628,0.715179371,,,17500,18243,-100
2735,0.026510726,-0.686572771,,,17500,18243,100
2770,0.021952244,-0.130242354,,,17500,18243,-100
2797,0.030632475,0.321490023,,,18000,18743,-100
2837,0.037540814,0.172708486,,,18000,18743,100
2866,0.038147619,0.0209243,,,18000,18743,-100
2902,0.178011055,3.885095448,,,18500,19243,-100
2935,0.069493871,-3.288399525,,,18500,19243,100
2968,0.007168654,-1.888642927,,,18500,19243,-100
3004,0.017370961,0.283397411,,,19000,19743,-100
3033,0.108128199,3.129559935,,,19000,19743,100
3066,0.031644823,-2.317678057,,,19000,19743,-100
3102,0.03138939,-0.007095359,,,19500,20243,-100
3135,0.02801969,-0.102112129,,,19500,20243,100
3167,0.124845606,3.025809873,,,19500,20243,-100
3203,0.118784616,-0.168360817,,,,,
3234,0.066004581,-1.702581797,,,,,
3268,0.013907407,-1.532269817,,,,,
3304,0.099334451,2.372973445,,,,,
3341,0.050961844,-1.307367762,,,,,
3376,0.112693844,1.763771436,,,,,
3410,0.072035448,-1.195835167,,,,,
3446,0.069286554,-0.076358169,,,,,
3476,0.076792479,0.25019749,,,,,
3511,0.067458687,-0.266679765,,,,,
3551,0.053533415,-0.348131801,,,,,
3583,0.123485445,2.186000949,,,,,
3616,0.127336209,0.116689795,,,,,
3651,0.12697174,-0.010413393,,,,,
3683,0.091072537,-1.121850093,,,,,
3713,0.04302168,-1.601695216,,,,,
3748,0.093090516,1.43053815,,,,,
3781,0.050911311,-1.278157712,,,,,
3812,0.092202937,1.331987926,,,,,
3845,0.035410064,-1.72099614,,,,,
3872,0.072878538,1.387721235,,,,,
3905,0.023247331,-1.503975973,,,,,
3941,0.046905347,0.65716713,,,,,
3973,0.073226436,0.822534015,,,,,
4003,0.028620248,-1.486872919,,,,,
4038,0.038036335,0.269031043,,,,,
4067,0.011366873,-0.919636613,,,,,
4105,0.051014887,1.043368805,,,,,
4136,0.067225306,0.522916742,,,,,
4171,0.120165371,1.512573276,,,,,
4207,0.06047623,-1.658031683,,,,,
4237,0.148171205,2.923165821,,,,,
4267,0.12407691,-0.803143183,,,,,
4303,0.07387794,-1.394415828,,,,,
4333,0.411269857,11.24639724,,,,,
4368,0.364643693,-1.332176124,,,,,
4401,0.491538017,3.845282548,,,,,
4435,0.315153338,-5.187784673,,,,,
4466,0.198396165,-3.766360425,,,,,
4501,0.158460183,-1.141028037,,,,,
4535,0.091515765,-1.968953487,,,,,
4566,0.03849454,-1.710362102,,,,,
4602,0.525253054,13.52106985,,,,,
4633,1.764964603,39.99069513,,,,,
4666,2.302796075,16.29792341,,,,,
4699,0.721216383,-47.92665735,,,,,
4728,0.884494958,5.630295706,,,,,
4764,0.995984025,3.096918515,,,,,
4801,0.973550185,-0.606320006,,,,,
4836,0.877701868,-2.738523338,,,,,
4871,0.691533693,-5.319090716,,,,,
4901,0.627800075,-2.124453936,,,,,
4936,0.371721558,-7.316529043,,,,,
4972,0.286319416,-2.372281736,,,,,
5020,0.134625845,-3.160282719,,,,,
5046,0.178830668,1.700185502,,,,,
5073,0.806994995,23.26534543,,,,,
5103,2.393896763,52.8967256,,,,,
5135,2.705936239,9.751233607,,,,,
5170,0.536801062,-61.97529076,,,,,
5204,0.808345076,7.986588668,,,,,
5240,1.038677541,6.398124015,,,,,
5272,1.10891657,2.19496967,,,,,
5313,0.792003432,-7.729588731,,,,,
5340,0.793695336,0.062663084,,,,,
5373,0.503586188,-8.791186285,,,,,
5406,0.295168722,-6.315680792,,,,,
5441,0.177174931,-3.371251166,,,,,
5470,0.144859057,-1.114340496,,,,,
5503,0.105480606,-1.193286384,,,,,
5533,0.358631333,8.438357571,,,,,
5566,1.191512591,25.23882597,,,,,
5600,1.987616808,23.41482994,,,,,
5637,1.016042673,-26.25876042,,,,,
5669,0.424292581,-18.49219037,,,,,
5699,1.214304274,26.33372309,,,,,
5733,1.104438047,-3.231359614,,,,,
5763,1.230000266,4.185407308,,,,,
5800,0.727013126,-13.59424703,,,,,
5828,0.717972333,-0.32288548,,,,,
5866,0.368667129,-9.192242213,,,,,
5895,0.179440029,-6.525072405,,,,,
5929,0.136638453,-1.258869885,,,,,
5963,0.077930905,-1.726692585,,,,,
5999,0.243184704,4.590383306,,,,,
6032,1.138634613,27.13484574,,,,,
6067,2.389768435,35.74668061,,,,,
6098,2.927929721,17.3600415,,,,,
6135,0.638784048,-61.86880198,,,,,
6164,0.938605672,10.33867667,,,,,
6199,1.064289634,3.590970341,,,,,
6231,1.276174137,6.621390744,,,,,
6265,1.068986885,-6.093742719,,,,,
6297,0.897646711,-5.354380448,,,,,
6334,0.529582123,-9.947691556,,,,,
6363,0.446698415,-2.858058898,,,,,
6404,0.246928911,-4.872426934,,,,,
6434,0.974027438,24.23661759,,,,,
6467,0.105858497,-26.30814974,,,,,
6500,0.153032311,1.429509505,,,,,
6533,0.258677536,3.201370478,,,,,
6563,1.601525043,44.76158356,,,,,
6597,2.453721611,25.06460493,,,,,
6633,2.17328205,-7.789987797,,,,,
6666,0.355183856,-55.09388467,,,,,
6700,0.908855363,16.28445611,,,,,
6733,1.05914881,4.554346878,,,,,
6764,1.197463138,4.46175249,,,,,
6814,0.724570683,-9.457849084,,,,,
6831,1.879602651,67.94305694,,,,,
6860,0.763236705,-38.49537747,,,,,
6894,1.099927907,9.902682417,,,,,
6931,0.278062504,-22.21257846,,,,,
6960,0.284954358,0.237650144,,,,,
6994,0.079184386,-6.052058013,,,,,
7027,0.432749268,10.71408736,,,,,
7065,1.152899519,18.95132238,,,,,
7099,1.846901121,20.41181185,,,,,
7130,1.076689987,-24.84552046,,,,,
7166,0.480702063,-16.55522012,,,,,
7196,1.278694374,26.59974369,,,,,
7229,1.151219329,-3.862880142,,,,,
7265,0.916220678,-6.527740316,,,,,
7294,1.067086404,5.202266422,,,,,
7330,2.271338566,33.45144895,,,,,
7359,1.963441009,-10.61715714,,,,,
7399,0.171330559,-44.80276127,,,,,
7427,0.218954616,1.700859203,,,,,
7467,0.097712576,-3.031051005,,,,,
7495,0.593180481,17.69528231,,,,,
7536,0.485998852,-2.614186078,,,,,
7566,2.269283865,59.44283378,,,,,
7598,2.720468532,14.09952083,,,,,
7632,1.32162863,-41.14235006,,,,,
7666,0.317369127,-29.53704419,,,,,
7700,1.069033243,22.10776812,,,,,
7733,1.165385439,2.919763519,,,,,
7766,0.969571492,-5.933755993,,,,,
7797,0.934032638,-1.146414633,,,,,
7829,0.677885451,-8.004599586,,,,,
7869,0.336849319,-8.525903301,,,,,
7900,0.334691723,-0.069599868,,,,,
7933,0.161929704,-5.235212717,,,,,
7962,0.100774458,-2.108801584,,,,,
7999,0.118481839,0.478577882,,,,,
8028,0.719737229,20.73294447,,,,,
8064,1.638801845,25.52957267,,,,,
8097,2.642658005,30.41988363,,,,,
8133,1.511061981,-31.43322291,,,,,
8166,0.268470089,-37.65429974,,,,,
8198,1.139472014,27.21881015,,,,,
8234,1.328431581,5.248876854,,,,,
8268,1.280357019,-1.413957706,,,,,
8300,1.120656175,-4.990651375,,,,,
8334,0.799584185,-9.443293822,,,,,
8366,0.601142152,-6.20131352,,,,,
8401,0.433056971,-4.802433757,,,,,
8431,0.351996802,-2.702005628,,,,,
8463,0.144043119,-6.498552598,,,,,
8505,0.221448464,1.842984423,,,,,
8531,0.697739671,18.31889255,,,,,
8563,1.94525679,38.98490997,,,,,
8601,2.147148159,5.312930772,,,,,
8630,2.655103416,17.51569854,,,,,
8666,0.339481372,-64.32283456,,,,,
8700,0.863470095,15.41143301,,,,,
8733,1.308097887,13.47356948,,,,,
8766,1.388917394,2.449075963,,,,,
8799,1.241453361,-4.468607072,,,,,
8834,0.939927342,-8.615029096,,,,,
8867,0.760799425,-5.428118706,,,,,
8900,0.619914713,-4.269233715,,,,,
8933,0.387593223,-7.040045146,,,,,
8966,0.183839375,-6.174359029,,,,,
9002,0.212209632,0.788062695,,,,,
9032,0.792644298,19.34782222,,,,,
9065,2.009006065,36.85944747,,,,,
9098,2.444414191,13.19418564,,,,,
9132,2.157394191,-8.441764704,,,,,
9165,0.386490367,-53.66375225,,,,,
9201,0.852392526,12.94172666,,,,,
9232,1.592567802,23.8766218,,,,,
9266,1.528426785,-1.8865005,,,,,
9297,1.531544297,0.100564912,,,,,
9333,1.102298028,-11.9235075,,,,,
9367,0.943007169,-4.68502524,,,,,
9400,0.651413618,-8.836168219,,,,,
9433,0.374861877,-8.380355789,,,,,
9466,0.253222465,-3.686042793,,,,,
9498,0.487811164,7.330896856,,,,,
9533,0.519664263,0.910088531,,,,,
9566,2.387366155,56.59702704,,,,,
9600,2.29975543,-2.57678603,,,,,
9632,2.040417675,-8.104304849,,,,,
9666,0.377652308,-48.90486375,,,,,
9699,0.70272581,9.850712191,,,,,
9734,1.021098149,9.096352541,,,,,
9766,1.135425563,3.572731693,,,,,
9799,1.096566388,-1.177550761,,,,,
9832,0.873063861,-6.772803852,,,,,
9865,0.728823524,-4.370919308,,,,,
9898,0.740923823,0.366675726,,,,,
9932,0.428641036,-9.18478783,,,,,
9966,0.290046179,-4.076319325,,,,,
10000,0.07778247,-6.243050278,,,,,
10033,0.576657739,15.1174324,,,,,
10067,1.327302002,22.07777245,,,,,
10100,2.664201986,40.51212072,,,,,
10132,2.688800885,0.7687156,,,,,
10165,0.752588758,-58.67309476,,,,,
10199,0.780749499,0.828257069,,,,,
10233,1.267876414,14.32726221,,,,,
10266,1.330741351,1.904998106,,,,,
10298,1.361969713,0.975886314,,,,,
10331,1.135501575,-6.862670866,,,,,
10366,0.783706502,-10.0512878,,,,,
10399,0.694055704,-2.716690855,,,,,
10432,0.460635373,-7.073343339,,,,,
10465,0.207171536,-7.680722348,,,,,
10497,0.067007525,-4.380125333,,,,,
10531,0.2375343,5.015493371,,,,,
10566,1.484032185,35.61422528,,,,,
10600,2.25483467,22.67066132,,,,,
10632,2.674279532,13.10765197,,,,,
10665,0.408569205,-68.65788871,,,,,
10694,1.273993249,29.8422084,,,,,
10729,1.603734542,9.421179821,,,,,
10765,1.489685667,-3.168024309,,,,,
10797,1.351007164,-4.33370324,,,,,
10832,0.818229226,-15.22222678,,,,,
10865,0.716269674,-3.08968339,,,,,
10901,0.427335158,-8.025958778,,,,,
10936,0.133580472,-8.392991037,,,,,
10973,0.027913275,-2.855870175,,,,,
11007,0.203512931,5.16469574,,,,,
11046,0.452279496,6.378629884,,,,,
11087,1.341805229,21.69574959,,,,,
11125,2.040771919,18.39386026,,,,,
11162,2.204257846,4.418538554,,,,,
11195,0.539038757,-50.46118451,,,,,
11231,0.854503228,8.76290197,,,,,
11264,3.619612063,83.79117682,,,,,
11299,1.435606305,-62.40016452,,,,,
11331,1.279569309,-4.876156113,,,,,
11366,1.979573807,20.00012851,,,,,
11403,1.288822008,-18.66896754,,,,,
11438,0.235547236,-30.09356492,,,,,
11471,0.17005791,-1.984525022,,,,,
11510,0.059709916,-2.829435755,,,,,
11547,0.109047575,1.333450267,,,,,
11586,0.553468269,11.3954024,,,,,
11616,3.06542881,83.73201803,,,,,
11651,2.579814567,-13.87469266,,,,,
11686,1.04013293,-43.99090392,,,,,
11718,0.660095477,-11.87617039,,,,,
11754,1.116614191,12.68107539,,,,,
11785,1.328917404,6.848490748,,,,,
11818,0.921542615,-12.34469059,,,,,
11851,0.887745458,-1.024156273,,,,,
11883,0.71568501,-5.376888985,,,,,
11916,0.63688981,-2.387733335,,,,,
11950,0.344731977,-8.592877453,,,,,
11982,0.18316459,-5.048980833,,,,,
12017,0.305546789,3.496634243,,,,,
12054,0.324888945,0.52276098,,,,,
12089,0.470860835,4.170625417,,,,,
12120,2.119166209,53.1711411,,,,,
12155,2.206445926,2.493706222,,,,,
12187,1.801842862,-12.64384575,,,,,
12223,0.055580461,-48.50728891,,,,,
12253,1.249711226,39.80435881,,,,,
12287,1.239082651,-0.312605138,,,,,
12322,1.085238981,-4.395533433,,,,,
12354,1.092611928,0.230404601,,,,,
12388,1.214067871,3.572233633,,,,,
12423,0.586855123,-17.92036423,,,,,
12458,0.382272624,-5.845214271,,,,,
12493,0.18135374,-5.740539551,,,,,
12527,0.088394917,-2.734083013,,,,,
12562,0.15817748,1.993787513,,,,,
12592,0.473897563,10.52400276,,,,,
12631,1.657915349,30.35943042,,,,,
12662,5.095994075,110.9057654,,,,,
12699,0.362469637,-127.9330929,,,,,
12733,0.988871923,18.42359666,,,,,
12765,1.520240633,16.60527217,,,,,
12801,1.28629893,-6.49838062,,,,,
12833,1.260894163,-0.793898975,,,,,
12866,1.414376921,4.650992679,,,,,
12900,0.790146053,-18.35973142,,,,,
12942,0.389552135,-9.537950442,,,,,
12971,0.36502615,-0.845723596,,,,,
13005,0.287951139,-2.266912089,,,,,
13032,0.217060235,-2.625589049,,,,,
13065,0.432488246,6.52812156,,,,,
13098,1.191431042,22.99826654,,,,,
13133,1.84234225,18.59746307,,,,,
13165,2.145055903,9.45980165,,,,,
13200,1.036383207,-31.67636273,,,,,
13232,0.579023658,-14.2924859,,,,,
13265,1.333625629,22.86672639,,,,,
13298,1.596765299,7.973929386,,,,,
13332,1.359883284,-6.967118098,,,,,
13364,1.386401812,0.828703994,,,,,
13398,0.721185191,-19.56519472,,,,,
13431,0.361814273,-10.89002781,,,,,
13466,0.104552734,-7.350329694,,,,,
13497,0.24221346,4.44066858,,,,,
13532,0.418110682,5.0256349,,,,,
13565,1.695867863,38.71991459,,,,,
13599,2.332435339,18.72257283,,,,,
13630,3.074576151,23.94002619,,,,,
13666,1.381783364,-47.02202188,,,,,
13700,0.522681737,-25.26769491,,,,,
13733,1.23460766,21.57351281,,,,,
13764,1.308090508,2.370414465,,,,,
13798,1.331214792,0.680126006,,,,,
13831,1.082209539,-7.545613748,,,,,
13866,0.866586808,-6.160649436,,,,,
13899,0.656301179,-6.372291785,,,,,
13933,0.452875044,-5.983121636,,,,,
13966,0.724423964,8.228755172,,,,,
13998,0.20929256,-16.09785638,,,,,
14031,0.192204398,-0.517823084,,,,,
14065,1.446060311,36.87811508,,,,,
14099,2.244506768,23.48371932,,,,,
14134,2.860476356,17.59913109,,,,,
14167,1.650997852,-36.65086376,,,,,
14198,0.41586785,-39.84290329,,,,,
14233,1.195363519,22.27130484,,,,,
14266,1.386906633,5.80433677,,,,,
14299,1.357417769,-0.893601931,,,,,
14334,1.112330245,-7.002500689,,,,,
14363,1.724012867,21.09250423,,,,,
14399,0.705374083,-28.2955218,,,,,
14433,0.679898813,-0.749272636,,,,,
14465,0.421013543,-8.090164676,,,,,
14498,0.227674775,-5.858750544,,,,,
14531,0.167384025,-1.826992434,,,,,
14566,0.364952626,5.644817182,,,,,
14601,1.7615604,39.90307926,,,,,
14634,2.649887131,26.91899184,,,,,
14666,3.143941616,15.43920264,,,,,
14697,0.669093504,-79.83381006,,,,,
14731,1.005121466,9.88317535,,,,,
14765,1.409089727,11.88141945,,,,,
14797,1.44209382,1.031377916,,,,,
14832,1.123337458,-9.10732464,,,,,
14864,0.986813917,-4.266360636,,,,,
14900,0.781371954,-5.706721208,,,,,
14931,0.714522697,-2.156427631,,,,,
14965,0.316624918,-11.70287586,,,,,
14999,0.228232966,-2.599763297,,,,,
15031,0.160877296,-2.104864706,,,,,
15065,0.141021535,-0.583992946,,,,,
15097,0.771651541,19.70718766,,,,,
15131,2.808519215,59.90787277,,,,,
15164,2.96873337,4.854974405,,,,,
15197,1.29786203,-50.63246486,,,,,
15231,0.936325606,-10.63342422,,,,,
15265,1.420937531,14.25329191,,,,,
15298,1.534743126,3.448654395,,,,,
15331,1.155364468,-11.496323,,,,,
15364,1.777186106,18.84307995,,,,,
15397,0.789407557,-29.9326833,,,,,
15431,0.817853003,0.836630766,,,,,
15464,0.421842436,-12.00032022,,,,,
15500,0.206952828,-5.969155758,,,,,
15532,0.110601438,-3.010980955,,,,,
15564,1.491346667,43.14828842,,,,,
15600,1.605645035,3.174954657,,,,,
15637,2.326849316,19.4920076,,,,,
15669,2.669947475,10.72181746,,,,,
15693,1.093409295,-65.68909082,,,,,
15731,0.719790279,-9.832079367,,,,,
15763,1.376844631,20.53294848,,,,,
15801,1.202853303,-4.578719161,,,,,
15834,1.346395848,4.349774098,,,,,
15867,1.45079224,3.163527022,,,,,
15900,1.000749057,-13.63767221,,,,,
15929,0.853395985,-5.081140391,,,,,
15967,0.499522033,-9.312472445,,,,,
15999,0.575090517,2.36151515,,,,,
16031,0.857527371,8.826151667,,,,,
16064,0.598773491,-7.84102667,,,,,
16100,1.424754604,22.9439198,,,,,
16132,3.377763196,61.03151852,,,,,
16165,2.761304534,-18.68056551,,,,,
16197,0.7218474,-63.73303544,,,,,
16235,0.819290026,2.564279623,,,,,
16272,1.144713926,8.795240536,,,,,
16303,1.590029782,14.36502761,,,,,
16338,1.392422766,-5.645914732,,,,,
16371,1.347050913,-1.37490463,,,,,
16406,1.261924399,-2.432186118,,,,,
16439,0.942262348,-9.686728809,,,,,
16472,0.70833211,-7.088795089,,,,,
16504,0.591043187,-3.665278866,,,,,
16535,0.257262539,-10.76711766,,,,,
16567,1.055420506,24.94243647,,,,,
16598,1.331697959,8.912175884,,,,,
16634,2.134245989,22.29300085,,,,,
16670,2.747711875,17.04071905,,,,,
16705,1.5010011,-35.62030787,,,,,
16740,0.563679192,-26.78062593,,,,,
16773,1.425847077,26.12629954,,,,,
16807,1.612672512,5.494865739,,,,,
16844,1.283111563,-8.907052684,,,,,
16877,1.35689748,2.235936877,,,,,
16915,1.060653502,-7.795894156,,,,,
16946,0.842830684,-7.026542496,,,,,
16979,0.866158388,0.706900099,,,,,
17013,0.445137489,-12.38296761,,,,,
17046,0.213171814,-7.029262873,,,,,
17082,1.47435812,35.03295296,,,,,
17115,0.851169268,-18.88451068,,,,,
17145,2.64449962,59.77767839,,,,,
17177,2.977883553,10.41824792,,,,,
17210,2.164761823,-24.64005242,,,,,
17243,0.095267489,-62.71194952,,,,,
17279,1.206824921,30.87659533,,,,,
17311,1.563987766,11.1613389,,,,,
17345,1.365220076,-5.84610852,,,,,
17378,1.360100459,-0.155139907,,,,,
17406,1.734742393,13.38006905,,,,,
17447,0.720460431,-24.73858443,,,,,
17476,0.791207869,2.439566799,,,,,
17511,0.949448334,4.521156164,,,,,
17545,1.080120146,3.84328859,,,,,
17578,0.525228514,-16.81489795,,,,,
17612,1.915404034,40.88751528,,,,,
17645,2.687391528,23.39356044,,,,,
17679,2.952537689,7.798416492,,,,,
17713,1.573157726,-40.56999891,,,,,
17747,0.316675021,-36.95537368,,,,,
17802,0.738823729,7.675431054,,,,,
17822,2.416160669,83.866847,,,,,
17839,2.635341235,12.89297448,,,,,
17864,1.697194635,-37.52586399,,,,,
17897,1.376879724,-9.706512456,,,,,
17932,0.62398104,-21.51139099,,,,,
17968,0.512514868,-3.096282542,,,,,
17997,0.557815359,1.562085898,,,,,
18031,0.220105133,-9.932653702,,,,,
18063,1.239700899,31.86236768,,,,,
18098,1.033249888,-5.898600324,,,,,
18131,2.99395095,59.41518372,,,,,
18163,3.310339594,9.887145116,,,,,
18200,1.309431625,-54.07859375,,,,,
18228,0.727186984,-20.79445145,,,,,
18269,1.074342078,8.467197407,,,,,
18300,1.445026118,11.95754967,,,,,
18331,1.484844679,1.28446971,,,,,
18368,1.090701586,-10.65251601,,,,,
18401,1.152250962,1.865132593,,,,,
18434,0.949276328,-6.15074649,,,,,
18466,0.651175857,-9.315639721,,,,,
18506,0.583839003,-1.683421347,,,,,
18540,0.369385063,-6.307468834,,,,,
18572,0.189853175,-5.610371475,,,,,
18607,0.417604305,6.507175131,,,,,
18639,1.767208539,42.17513232,,,,,
18673,2.533939181,22.55090123,,,,,
18708,3.090161362,15.89206231,,,,,
18742,1.69379775,-41.069518,,,,,
18773,0.510346055,-38.17586112,,,,,
18804,1.438281141,29.93338986,,,,,
18836,1.611271129,5.40593714,,,,,
18868,1.522672719,-2.768700316,,,,,
18903,1.235916957,-8.193021796,,,,,
18936,1.488111066,7.642245734,,,,,
18969,0.981773583,-15.34356009,,,,,
19004,0.696722818,-8.144307554,,,,,
19032,0.584272968,-4.016066088,,,,,
19066,0.523366564,-1.791364831,,,,,
19101,1.106720771,16.66726307,,,,,
19133,1.197877554,2.848649473,,,,,
19164,2.902043117,54.97308266,,,,,
19198,2.646273628,-7.522632024,,,,,
19230,1.897227041,-23.40770585,,,,,
19266,0.230186507,-46.30668147,,,,,
19296,1.440110109,40.3307867,,,,,
19331,1.498308568,1.662813136,,,,,
19365,1.327057917,-5.036783856,,,,,
19399,1.418890778,2.700966482,,,,,
19431,1.440539346,0.676517766,,,,,
19464,0.920971747,-15.7444727,,,,,
19500,0.795831655,-3.476113662,,,,,
19531,0.736747967,-1.905925417,,,,,
19565,0.406560572,-9.711393978,,,,,
19600,0.582268576,5.020228688,,,,,
19629,0.59894091,0.574908053,,,,,
19667,1.349924053,19.76271431,,,,,
19697,2.989323238,54.64663949,,,,,
19732,2.491882903,-14.21258101,,,,,
19765,0.520273168,-59.74574953,,,,,
19799,1.076092063,16.34761455,,,,,
19830,1.698445711,20.07592414,,,,,
19864,1.579614399,-3.495038584,,,,,
19898,1.407068024,-5.074893407,,,,,
19933,1.644526412,6.784525373,,,,,
19962,1.080441615,-19.45119988,,,,,
19997,0.748442146,-9.4856991,,,,,
20029,0.737610767,-0.338480602,,,,,
20064,0.638335556,-2.836434608,,,,,
20093,0.522945362,-3.978972206,,,,,
20131,1.387734603,22.75761161,,,,,
20160,3.387068001,68.94253095,,,,,
20201,2.623759362,-18.61728388,,,,,
20229,1.575184875,-37.4490888,,,,,
20268,0.444757153,-28.98532622,,,,,
20297,1.157427593,24.57484275,,,,,
20328,1.09420905,-2.039307818,,,,,
20365,0.698363987,-10.69851522,,,,,
20398,0.613073365,-2.584564309,,,,,
20431,0.371937028,-7.307161719,,,,,
20466,0.187847645,-5.259696651,,,,,
20498,0.109775934,-2.439740974,,,,,
20530,0.042449616,-2.103947448,,,,,
20562,0.094465874,1.625508061,,,,,
20602,0.008729557,-2.143407917,,,,,
20633,0.145803037,4.421725149,,,,,
20667,0.125957452,-0.583693678,,,,,
20696,0.113223362,-0.439106548,,,,,
20732,0.061226947,-1.444344848,,,,,
20761,0.031855495,-1.012808684,,,,,
20799,0.042843457,0.289156893,,,,,
20831,0.01636775,-0.827365858,,,,,
20863,0.043543649,0.849246846,,,,,
20897,0.03737166,-0.181529078,,,,,
20932,0.043954719,0.188087401,,,,,
20963,0.030525677,-0.433194924,,,,,
20997,0.034369258,0.113046511,,,,,
21036,0.00633333,-0.718869963,,,,,
21067,0.01379289,0.240630993,,,,,
21105,0.030589041,0.442003956,,,,,
21140,0.028413697,-0.062152673,,,,,
21171,0.005066096,-0.753148409,,,,,
21207,0.031968072,0.747277112,,,,,
21235,0.056254624,0.867376853,,,,,
21268,0.038616008,-0.53450353,,,,,
21300,0.055977151,0.542535725,,,,,
21337,0.056327262,0.009462467,,,,,
21367,0.030699763,-0.854249975,,,,,
21401,0.029789745,-0.026765227,,,,,
21432,0.031387439,0.051538505,,,,,
21464,0.04509631,0.428402219,,,,,
21503,0.025470027,-0.503238029,,,,,
21533,0.097588507,2.403949343,,,,,
21563,0.024380401,-2.440270193,,,,,
21600,0.035746897,0.30720258,,,,,
21630,0.031008582,-0.157943841,,,,,
21667,0.059335513,0.765592747,,,,,
21699,0.065777789,0.201321132,,,,,
21735,0.031161116,-0.961574273,,,,,
21778,0.028948456,-0.051457202,,,,,
21820,0.058787506,0.710453569,,,,,
21866,0.048475704,-0.224169613,,,,,
21908,0.088755255,0.959036931,,,,,
21953,0.058502961,-0.672273205,,,,,
21999,0.062847139,0.094438664,,,,,
